name,id,date,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10,defect11,defect12
3378be8b-4f87-4575-8053-ce50dfaf0808, 01bd1fcc-4a7d-415b-b87e-6a77f7f2244f, 2022-03-30 07:16:06.573132+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
0510cbdf-48a1-49ec-8904-9fecfe88df16, c9385ecb-76c6-4a53-9fd4-84c7813352f7, 2022-03-30 07:16:08.990924+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
99e4f1e2-0c40-437d-8995-859f77461734, 47583871-e427-4ac3-8652-e2e1686e80c4, 2022-03-30 07:16:11.412889+00:00, tailing x 18,broken x 3,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
96d0fdff-77a8-4bc9-a109-fd6b6f034f2e, c9385ecb-76c6-4a53-9fd4-84c7813352f7, 2022-03-30 07:16:09.245266+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
3b04dbcb-1f16-4577-8436-e57a29718f10, 47583871-e427-4ac3-8652-e2e1686e80c4, 2022-03-30 07:16:11.855560+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
0d53753a-d9a8-42c1-928d-e24c50ea7267, 47583871-e427-4ac3-8652-e2e1686e80c4, 2022-03-30 07:16:12.204471+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
4e75f71d-2d46-42b3-8a99-2766c4b1c23e, bb9238e1-b233-496f-85f9-28cc311ca8ce, 2022-03-30 07:16:13.857426+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
05224478-fb2f-4961-af9f-bfa8546e3850, bb9238e1-b233-496f-85f9-28cc311ca8ce, 2022-03-30 07:16:14.258246+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
381e6173-7a27-40b8-a850-05746202bf1d, 73b55d7c-9286-46c2-bfff-4120540dfdd8, 2022-03-30 10:49:26.064424+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
d5df465d-8e9c-40b1-8968-5358aace8333, bb9238e1-b233-496f-85f9-28cc311ca8ce, 2022-03-30 07:16:14.761354+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
98691030-4649-4d7c-b6c3-81e13948a6c6, 73b55d7c-9286-46c2-bfff-4120540dfdd8, 2022-03-30 10:49:26.656193+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
45b782ba-aad4-4d8a-8df1-bd89c043e89c, 73b55d7c-9286-46c2-bfff-4120540dfdd8, 2022-03-30 10:49:27.188997+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
0a62aac5-e8eb-4556-9f0d-c71b2aeb7a49, 56e191d5-cc8a-45f5-a31e-4af5c65e22a8, 2022-03-30 10:49:28.844603+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
600a41bd-8fff-441e-bfcd-0a2210532feb, 56e191d5-cc8a-45f5-a31e-4af5c65e22a8, 2022-03-30 10:49:29.330470+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
b9d9a0d7-e5e3-4543-a7f1-95bd269713ab, ce52f33e-0f08-4f66-b5ab-024ab4697958, 2022-03-30 10:49:31.367806+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
74ebf154-f3d2-445c-b264-79ae01b34419, 56e191d5-cc8a-45f5-a31e-4af5c65e22a8, 2022-03-30 10:49:29.686177+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
e6b0b1e8-8863-4f42-a630-70779a424f86, ce52f33e-0f08-4f66-b5ab-024ab4697958, 2022-03-30 10:49:31.886438+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
5a151fc7-fc21-493b-b663-04fcdd5554d0, 22153746-e60a-4cf5-abf8-e28f4d1971f7, 2022-03-30 10:49:34.025516+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
9c28232a-9f8c-4fec-91d4-ee900dd18b67, ce52f33e-0f08-4f66-b5ab-024ab4697958, 2022-03-30 10:49:32.400477+00:00, broken x 10,creamout x 2,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
24c0ff9d-d130-4ddf-94bc-2ca173709f3d, 22153746-e60a-4cf5-abf8-e28f4d1971f7, 2022-03-30 10:49:34.521058+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
3f31919f-4ccb-438f-bc36-9751c1ac317c, 2033cbcb-3703-4516-a06b-a7a444434a7c, 2022-03-30 10:49:37.245844+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
13035905-7f3d-451a-9d15-55209321d7df, 22153746-e60a-4cf5-abf8-e28f4d1971f7, 2022-03-30 10:49:35.047746+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
c4ed8b43-48d2-4756-9e5d-687c4bfca821, 2033cbcb-3703-4516-a06b-a7a444434a7c, 2022-03-30 10:49:37.662372+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
dba1f238-6e46-4a45-884f-3352368f0a1f, 30c452f7-6a2c-4978-aad7-c04fb848e6d1, 2022-03-30 10:49:39.830495+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
2a601302-d64c-405c-8fb1-63432dc3ff8d, 2033cbcb-3703-4516-a06b-a7a444434a7c, 2022-03-30 10:49:38.075554+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
3e7e40a8-4fdd-45d6-b0fb-edf8fef56c22, 30c452f7-6a2c-4978-aad7-c04fb848e6d1, 2022-03-30 10:49:40.260743+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
1f859497-3ad3-49ec-9fd7-cfc0d8b53bc5, 516639ef-fb25-48e5-b9fd-cbf137f8e372, 2022-03-30 10:49:42.357922+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
f0e4b68b-967c-4fe9-9a45-17626c5d4592, 30c452f7-6a2c-4978-aad7-c04fb848e6d1, 2022-03-30 10:49:40.595523+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
b25166f1-a2e7-4e62-a878-5bc47db43aea, 516639ef-fb25-48e5-b9fd-cbf137f8e372, 2022-03-30 10:49:42.833580+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
790d4f70-8c33-4d6a-b404-010d54bc2701, eac15ad7-9ae7-4a00-b047-4ad180c8b475, 2022-03-30 10:49:45.007046+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
d7bbc447-e037-4ffc-977e-456a4327879c, 516639ef-fb25-48e5-b9fd-cbf137f8e372, 2022-03-30 10:49:43.087494+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
339483b3-142e-4afb-a789-d4b589d47f32, eac15ad7-9ae7-4a00-b047-4ad180c8b475, 2022-03-30 10:49:45.385712+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
6d302d46-736b-4bd4-ba69-60e5a1dd361d, eac15ad7-9ae7-4a00-b047-4ad180c8b475, 2022-03-30 10:49:45.734306+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
cda581b3-25e6-42b5-afbe-24b6bc592d44, 6810ba6c-2fb5-47cc-86e3-73acff1de6d6, 2022-03-30 10:49:47.770930+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
df2979fd-2ce4-40d3-b904-32ea24a81d20, 6810ba6c-2fb5-47cc-86e3-73acff1de6d6, 2022-03-30 10:49:48.202011+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
2666228f-c2ce-4b3b-92a4-6831c7d3e76f, 6810ba6c-2fb5-47cc-86e3-73acff1de6d6, 2022-03-30 10:49:48.491301+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
0b443f34-ef68-4bac-bee5-7b8c6ff530a1, d1e0e092-8573-4d7b-8647-b33edece83cc, 2022-03-30 10:49:50.288107+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
b0bb879b-0184-4b85-8f76-3b01f28dc127, d1e0e092-8573-4d7b-8647-b33edece83cc, 2022-03-30 10:49:50.765885+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
b5e9ef4a-d0e0-4b5f-a5bf-e8653eb51516, 8777fb0c-3fa3-4402-abf6-86adaef68dd6, 2022-03-30 10:49:53.245472+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
ffb99125-0b8d-4328-bfa6-9992c7006b08, d1e0e092-8573-4d7b-8647-b33edece83cc, 2022-03-30 10:49:51.180189+00:00, tailing x 18,broken x 2,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
d8b41a64-9647-4d8f-aee7-3ec1a84c7293, 8777fb0c-3fa3-4402-abf6-86adaef68dd6, 2022-03-30 10:49:53.703226+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
ad06e7d6-9a81-4985-a7ec-874d663baa6e, d7a9ef21-e4ae-4309-8b18-2fae7cfd87f9, 2022-03-30 10:49:56.087687+00:00, tailing x 18,broken x 2,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
c7ef38de-37ad-4036-a662-01d7de977ea2, 8777fb0c-3fa3-4402-abf6-86adaef68dd6, 2022-03-30 10:49:54.162636+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
c242ea6d-bc57-416c-b254-1810b207cbca, d7a9ef21-e4ae-4309-8b18-2fae7cfd87f9, 2022-03-30 10:49:56.514270+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
18b5c75c-acb1-492c-ba78-706fb0b6cbb4, ec549b91-c1c7-4592-8452-efa04f87e1eb, 2022-03-30 10:50:00.992261+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
48cb5688-e36e-4589-b866-876fe777dce6, d7a9ef21-e4ae-4309-8b18-2fae7cfd87f9, 2022-03-30 10:49:56.751554+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
052d6d21-bd5c-440b-a30d-866711869d36, ec549b91-c1c7-4592-8452-efa04f87e1eb, 2022-03-30 10:50:01.717198+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
b076196b-a2b9-4051-ab18-c63d757a4d1d, 450a5299-6055-4e11-b42c-032912d0d362, 2022-03-30 10:52:17.324832+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
76e00659-87de-4784-9286-d235328a1c32, ec549b91-c1c7-4592-8452-efa04f87e1eb, 2022-03-30 10:50:02.077947+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
14ae3d6f-560a-4d2b-8764-f11dbdb0aa26, 450a5299-6055-4e11-b42c-032912d0d362, 2022-03-30 10:52:17.924922+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
020c5b1c-e2d6-43c2-9698-fc9f7bb54adf, 450a5299-6055-4e11-b42c-032912d0d362, 2022-03-30 10:52:18.235043+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
78c6f4b4-0b90-48a2-9538-8855a0fec9dc, ed2973a6-9825-49ba-b31d-4c8924eb6407, 2022-03-30 10:52:20.040691+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
b3bc6cde-fffd-4501-9ac0-d17c1035a441, ed2973a6-9825-49ba-b31d-4c8924eb6407, 2022-03-30 10:52:20.497108+00:00, tailing x 18,broken x 2,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
84bfb637-7da8-407b-97af-0c0a254fd998, 0d413804-a93b-4557-ab1b-fb6d34d4d1fe, 2022-03-30 10:52:22.820885+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
a5da3408-2dc0-436e-abb6-e8aabc74ae1b, ed2973a6-9825-49ba-b31d-4c8924eb6407, 2022-03-30 10:52:21.125984+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
bca502ea-cf5e-40ea-a41a-b4f91893d228, 0d413804-a93b-4557-ab1b-fb6d34d4d1fe, 2022-03-30 10:52:23.404564+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
e493ecce-edd8-4286-92e2-7685bdd4d0d4, 0d413804-a93b-4557-ab1b-fb6d34d4d1fe, 2022-03-30 10:52:23.773292+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
66edd7ae-c159-444b-8076-0a389c6a1662, 59163d15-7396-4fcb-9b3f-5e0c1d8327ed, 2022-03-30 10:52:25.360585+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
0ff0abce-c53f-451b-8768-ff478e0d07b0, 59163d15-7396-4fcb-9b3f-5e0c1d8327ed, 2022-03-30 10:52:25.732207+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
2a1ac8d1-d85b-4ad7-908d-c34e58502362, 59163d15-7396-4fcb-9b3f-5e0c1d8327ed, 2022-03-30 10:52:26.079240+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
0c45e3ee-42c6-41a0-84b5-4964993c6215, ab4d5911-69e7-465e-91e5-d83ffba19f64, 2022-03-30 10:52:27.648989+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
